DEPT    .M ,RMG     .none ,RMN     .none   ,RMN-RMG,CAL     .none ,SP      .none,GR      .none,HAC     .non,BHC     .none,DEN     .none 
951.779,9.126,13.608,4.482,20.755,61.007,92.184,324.36,336.01,2.105
951.829,9.295,13.822,4.527,20.741,60.975,91.606,324.358,328.952,2.092
951.879,9.443,14.047,4.604,20.708,61.105,89.874,322.222,326.923,2.078
951.929,9.513,14.287,4.774,20.676,61.202,87.469,322.222,326.229,2.069
951.979,9.576,14.368,4.792,20.662,61.137,85.16,322.756,324.787,2.065
952.029,9.739,14.463,4.724,20.67,61.267,83.717,322.756,323.772,2.067
952.079,9.999,14.668,4.669,20.68,61.528,81.406,321.581,320.62,2.072
952.129,10.116,14.683,4.567,20.674,61.691,79.77,321.583,322.117,2.068
952.179,9.941,14.469,4.528,20.66,61.886,78.616,329.059,328.846,2.059
952.229,9.579,14.281,4.702,20.655,62.146,78.712,329.06,332.264,2.044
952.279,9.251,14.184,4.933,20.677,62.472,79.001,333.651,335.575,2.032
952.329,9.344,14.206,4.862,20.724,62.928,79.963,333.656,336.486,2.025
952.379,9.753,14.458,4.705,20.774,63.221,80.829,338.248,339.263,2.026
952.429,9.994,14.739,4.745,20.806,63.513,81.984,338.248,340.972,2.045
952.479,10.186,14.724,4.538,20.816,64.294,84.773,351.385,344.23,2.077
952.529,10.453,14.334,3.881,20.821,65.108,88.429,351.389,347.274,2.119
952.579,10.006,13.052,3.046,20.865,65.955,93.822,346.902,348.559,2.16
952.629,8.507,10.999,2.492,20.967,67.583,100.46,346.9,350.695,2.201
952.679,6.666,8.564,1.898,21.102,70.251,105.174,339.53,351.923,2.235
952.729,4.704,5.698,0.994,21.229,73.798,109.118,339.53,354.7,2.266
952.779,3.315,3.926,0.611,21.332,77.443,113.255,339.423,357.53,2.29
952.829,2.949,3.581,0.632,21.406,80.343,117.878,339.427,359.403,2.306
952.879,2.816,3.366,0.55,21.478,82.426,122.88,349.145,361.538,2.309
952.929,2.681,3.165,0.484,21.562,83.89,127.594,349.145,361.485,2.293
952.979,2.458,2.994,0.536,21.611,84.639,130.384,359.826,359.616,2.268
953.029,2.496,2.899,0.403,21.599,84.802,131.635,359.829,356.359,2.244
953.079,3.003,3.185,0.182,21.515,84.639,132.791,356.944,347.969,2.223
953.129,3.279,3.963,0.684,21.356,83.564,133.753,356.945,345.886,2.22
953.179,4.232,5.744,1.512,21.167,81.221,134.426,357.906,341.4,2.227
953.229,6.092,8.002,1.91,21.021,78.325,133.272,357.906,339.691,2.235
953.279,6.696,8.709,2.013,20.981,75.429,130.387,332.173,334.778,2.245
953.329,5.911,7.956,2.045,21.039,72.985,125.476,332.154,330.449,2.25
953.379,5.397,7.242,1.845,21.1,71.456,120.762,322.115,330.128,2.251
953.429,5.285,6.857,1.572,21.11,70.414,116.048,322.115,330.769,2.252
953.479,5.18,6.956,1.776,21.096,69.829,113.546,325.32,330.929,2.25
953.529,5.42,7.247,1.827,21.085,69.861,111.911,325.321,331.036,2.249
953.579,5.366,6.867,1.501,21.082,69.796,111.718,326.709,328.205,2.244
953.629,4.81,6.386,1.576,21.054,69.535,113.258,326.711,327.458,2.239
953.679,4.92,6.663,1.743,20.995,69.34,117.394,335.469,330.021,2.24
953.729,5.458,7.359,1.901,20.95,69.275,124.032,335.47,331.036,2.239
953.779,6.104,8.396,2.292,20.922,69.405,135.671,343.585,332.745,2.242
953.829,7.223,9.556,2.333,20.915,69.829,148.771,343.588,334.081,2.249
953.879,7.598,9.442,1.844,20.966,70.87,164.548,339.316,334.615,2.263
953.929,6.272,7.666,1.394,21.079,72.693,182.538,339.316,333.387,2.281
953.979,5.055,6.222,1.167,21.204,74.873,200.335,318.917,328.581,2.311
954.029,5.307,6.205,0.898,21.293,76.728,212.17,318.91,326.337,2.335
954.079,5.422,6.244,0.822,21.34,78.39,216.216,312.607,325.267,2.35
954.129,4.727,5.621,0.894,21.382,79.984,211.789,312.609,325.908,2.346
954.179,4.116,4.919,0.803,21.439,81.058,199.283,324.679,327.724,2.333
954.229,3.676,4.558,0.882,21.49,81.579,184.276,324.68,327.724,2.304
954.279,3.637,4.728,1.091,21.519,81.514,164.652,328.31,325.749,2.272
954.329,4.097,5.243,1.146,21.528,81.123,147.795,328.313,323.878,2.243
954.379,4.495,5.642,1.147,21.51,80.798,130.768,331.838,323.771,2.214
954.429,4.494,5.746,1.252,21.427,80.18,119.705,331.838,324.466,2.195
954.479,4.591,6.066,1.475,21.258,79.008,110.95,342.518,325.374,2.19
954.529,5.13,6.747,1.617,21.074,77.511,106.428,342.521,325.321,2.195
954.579,5.468,7.224,1.756,20.968,76.208,104.596,344.979,326.282,2.203
954.629,5.652,7.585,1.933,20.946,75.395,103.827,344.977,327.137,2.216
954.679,5.97,7.913,1.943,20.952,75.102,102.095,336.539,328.472,2.221
954.729,5.915,7.779,1.864,21.003,75.264,101.325,336.538,328.632,2.236
954.779,5.44,7.155,1.715,21.123,75.915,100.652,327.356,328.312,2.258
954.829,4.825,6.531,1.706,21.215,76.99,101.23,327.349,328.1,2.283
954.879,4.95,6.808,1.858,21.196,77.934,103.539,323.932,331.624,2.303
954.929,6.058,7.712,1.654,21.158,78.715,105.751,323.932,334.562,2.315
954.979,6.225,7.404,1.179,21.248,79.854,107.868,326.709,337.392,2.31
955.029,4.87,5.736,0.866,21.425,81.513,108.349,326.709,340.97,2.289
955.079,3.586,4.382,0.796,21.542,83.272,108.735,334.936,342.576,2.262
955.129,3.144,4.081,0.937,21.545,84.574,109.023,334.937,345.566,2.252
955.179,3.435,4.524,1.089,21.48,85.257,109.697,340.705,345.566,2.252
955.229,4.223,5.378,1.155,21.427,85.388,111.813,340.705,345.086,2.273
955.279,5.407,6.58,1.173,21.426,85.323,114.218,339.637,341.188,2.3
955.329,6.604,7.613,1.009,21.475,85.518,114.892,339.637,337.873,2.328
955.379,6.348,7.165,0.817,21.53,85.941,113.064,340.919,336.111,2.342
955.429,4.686,5.388,0.702,21.536,86.527,110.948,340.919,336.806,2.333
955.479,3.42,3.985,0.565,21.493,87.243,109.216,338.035,339.262,2.307
955.529,3.009,3.548,0.539,21.441,87.861,109.408,338.034,339.69,2.277
955.579,2.98,3.642,0.662,21.413,88.383,110.178,335.897,338.568,2.256
955.629,3.098,3.811,0.713,21.414,88.968,110.851,335.899,337.072,2.263
955.679,3.042,3.86,0.818,21.425,89.457,109.408,343.589,335.737,2.279
955.729,2.839,3.95,1.111,21.436,89.359,107.388,343.59,336.325,2.3
955.779,3.489,4.581,1.092,21.454,88.969,107.387,333.659,337.179,2.307
955.829,5.074,5.809,0.735,21.473,88.903,109.602,333.658,336.913,2.295
955.879,5.525,6.09,0.565,21.479,89.066,112.295,342.628,337.875,2.274
955.929,4.21,4.806,0.596,21.476,89.131,113.449,342.628,342.468,2.262
955.979,3.142,3.788,0.646,21.448,88.871,113.93,345.191,345.031,2.265
956.029,3.105,3.805,0.7,21.392,88.415,114.123,345.192,343.057,2.279
956.079,3.505,4.331,0.826,21.366,87.796,114.123,344.444,339.209,2.298
956.129,4.561,5.459,0.898,21.389,86.722,114.027,344.443,337.927,2.313
956.179,5.438,6.28,0.842,21.449,85.746,114.027,334.616,334.722,2.315
956.229,4.887,5.686,0.799,21.504,85.648,113.257,334.615,333.921,2.309
956.279,4.137,4.734,0.597,21.513,85.941,110.66,343.478,333.44,2.304
956.329,4.161,4.352,0.191,21.492,86.136,106.135,343.477,332.583,2.305
956.379,4.275,4.543,0.268,21.463,86.136,103.538,329.487,327.564,2.309
956.429,4.43,5.258,0.828,21.442,86.006,102.672,329.487,324.787,2.315
956.479,4.608,5.597,0.989,21.434,86.039,102.768,312.399,319.019,2.323
956.529,4.414,5.326,0.912,21.433,86.071,103.538,312.393,316.401,2.329
956.579,4.252,5.365,1.113,21.45,85.908,104.405,313.889,314.103,2.328
956.629,5.084,6.35,1.266,21.464,85.518,105.752,313.887,315.171,2.323
956.679,6.049,7.234,1.185,21.475,85.355,107.58,301.069,313.782,2.317
956.729,5.496,6.493,0.997,21.499,85.843,109.023,301.068,312.02,2.312
956.779,4.268,5.109,0.841,21.515,86.527,110.273,313.988,311.966,2.313
956.829,3.63,4.597,0.967,21.534,86.852,111.14,313.998,312.607,2.314
956.879,3.849,4.927,1.078,21.552,86.592,109.889,319.231,313.729,2.309
956.929,4.5,5.532,1.032,21.541,85.941,107.195,319.231,313.782,2.292
956.979,4.915,5.97,1.055,21.532,85.095,103.251,312.395,313.355,2.268
957.029,5.006,6.074,1.068,21.532,84.021,98.826,312.393,313.728,2.224
957.079,4.764,5.904,1.14,21.496,82.946,94.877,311.432,317.682,2.189
957.129,4.58,5.877,1.297,21.391,81.937,91.798,311.434,319.552,2.153
957.179,4.673,6.334,1.661,21.232,80.635,89.201,323.824,322.863,2.117
957.229,5.078,7.277,2.199,21.086,79.073,87.373,323.825,325.32,2.088
957.279,5.798,8.472,2.674,21.008,77.609,85.353,348.49,331.193,2.071
957.329,6.531,9.615,3.084,20.991,76.403,84.678,348.508,336.272,2.073
957.379,7.166,10.452,3.286,20.987,75.753,84.774,356.838,336.966,2.085
957.429,7.4,10.619,3.219,20.973,75.525,85.544,356.838,336.752,2.119
957.479,7.292,10.386,3.094,20.983,75.525,87.083,356.517,336.165,2.156
957.529,7.339,10.174,2.835,21.056,76.013,90.354,356.517,336.538,2.2
957.579,7.331,9.313,1.982,21.185,77.088,93.051,350.107,338.622,2.249
957.629,6.383,7.383,1,21.315,78.748,96.9,350.104,339.957,2.304
957.679,4.874,5.458,0.584,21.402,80.798,101.517,334.937,339.744,2.365
957.729,4.138,4.587,0.449,21.456,82.946,106.808,334.936,340.011,2.398
957.779,4.028,4.476,0.448,21.508,84.996,110.561,324.365,343.801,2.409
957.829,4.132,4.418,0.286,21.549,86.756,113.45,324.352,344.765,2.394
957.879,4.262,4.249,-0.013,21.574,88.383,114.989,308.333,344.177,2.369
957.929,3.862,3.99,0.128,21.596,89.815,115.566,308.333,342.415,2.342
957.979,3.283,3.486,0.203,21.628,90.726,115.663,311.217,342.041,2.322
958.029,2.97,2.955,-0.015,21.673,91.474,114.412,311.218,344.603,2.316
958.079,2.734,2.793,0.059,21.712,92.061,113.834,346.368,348.451,2.318
958.129,2.742,2.791,0.049,21.701,92.517,114.123,346.37,349.092,2.319
958.179,2.946,2.782,-0.164,21.646,93.135,115.855,358.439,349.306,2.325
958.229,2.883,2.949,0.066,21.582,93.493,118.549,358.44,349.519,2.326
958.279,2.73,2.934,0.204,21.545,93.688,120.377,361.857,348.505,2.336
958.329,2.697,2.672,-0.025,21.546,94.079,122.881,361.86,347.649,2.345
958.379,2.667,2.831,0.164,21.59,94.502,126.729,364.637,345.833,2.352
958.429,2.562,3.227,0.665,21.696,94.697,129.23,364.637,346.1,2.358
958.479,2.478,3.215,0.737,21.799,94.6,130.481,346.48,347.275,2.362
958.529,2.631,2.935,0.304,21.839,94.47,130.193,346.474,347.115,2.359
958.579,2.674,2.88,0.206,21.815,94.47,129.423,341.239,347.382,2.363
958.629,2.614,3.047,0.433,21.776,94.665,129.615,341.239,346.901,2.371
958.679,2.831,3.188,0.357,21.78,94.828,129.134,337.073,343.804,2.374
958.729,2.951,3.248,0.297,21.819,94.795,127.595,337.073,342.842,2.378
958.779,2.822,3.134,0.312,21.855,94.762,126.537,339.529,341.561,2.379
958.829,2.699,2.911,0.212,21.859,94.86,125.189,339.531,341.881,2.386
958.879,2.529,2.953,0.424,21.838,94.958,124.323,341.56,344.07,2.394
958.929,2.516,3.147,0.631,21.819,94.795,123.361,341.56,343.483,2.396
958.979,2.759,3.22,0.461,21.823,94.697,122.976,336.754,343.323,2.391
959.029,2.88,3.36,0.48,21.855,94.795,122.591,336.752,344.23,2.386
959.079,2.91,3.465,0.555,21.888,94.665,123.072,341.453,343.215,2.371
959.129,3.059,3.439,0.38,21.892,94.372,123.168,341.453,341.078,2.357
959.179,3.305,3.633,0.328,21.834,94.014,123.264,340.171,335.364,2.354
959.229,3.317,3.786,0.469,21.718,93.721,123.457,340.171,333.281,2.362
959.279,3.116,3.651,0.535,21.605,93.623,122.88,336.327,330.61,2.369
959.329,3.079,3.522,0.443,21.551,93.591,122.591,336.324,330.824,2.374
959.379,3.06,3.382,0.322,21.564,93.591,123.938,333.333,333.28,2.369
959.429,2.9,3.319,0.419,21.594,93.428,126.44,333.333,333.654,2.353
959.479,2.893,3.447,0.554,21.585,93.298,129.229,336.751,332.586,2.33
959.529,3.216,3.651,0.435,21.557,93.33,132.212,336.752,332.105,2.319
959.579,3.435,3.673,0.238,21.538,93.232,135.583,336.752,332.746,2.31
959.629,3.295,3.444,0.149,21.53,93.167,138.853,336.753,333.868,2.31
959.679,3.252,3.256,0.004,21.521,93.265,142.317,341.88,335.523,2.302
959.729,3.293,3.226,-0.067,21.502,93.298,145.01,341.88,336.538,2.296
959.779,3.043,3.35,0.307,21.486,93.2,147.993,339.211,337.446,2.291
959.829,3.042,3.633,0.591,21.478,92.939,150.208,339.207,337.767,2.298
959.879,3.362,3.865,0.503,21.481,92.581,151.266,334.188,337.607,2.306
959.929,3.411,3.881,0.47,21.488,92.354,150.881,334.188,337.393,2.314
959.979,3.336,3.799,0.463,21.498,92.256,149.823,336.965,335.204,2.326
960.029,3.316,3.61,0.294,21.528,92.321,150.111,336.966,333.762,2.335
960.079,3.277,3.386,0.109,21.567,92.451,150.304,337.607,334.027,2.337
960.129,3.182,3.293,0.111,21.609,92.451,151.747,337.605,333.386,2.336
960.179,3.26,3.467,0.207,21.666,92.354,152.036,329.06,331.517,2.333
960.229,3.507,3.811,0.304,21.729,92.223,151.074,329.06,331.25,2.328
960.279,3.527,3.85,0.323,21.777,92.158,150.208,327.565,331.09,2.322
960.329,3.544,3.769,0.225,21.803,92.191,149.823,327.565,330.983,2.313
960.379,3.585,3.786,0.201,21.784,92.289,150.304,330.235,331.464,2.306
960.429,3.321,3.6,0.279,21.7,92.191,151.362,330.235,332.105,2.302
960.479,3.112,3.337,0.225,21.59,91.996,151.555,330.342,333.44,2.301
960.529,3.253,3.32,0.067,21.514,92.191,150.593,330.342,333.333,2.308
960.579,3.412,3.459,0.047,21.501,92.419,149.051,325.748,332.425,2.313
960.629,3.443,3.584,0.141,21.528,92.354,145.107,325.748,331.998,2.319
960.679,3.456,3.702,0.246,21.571,92.289,141.163,328.205,331.09,2.33
960.729,3.252,3.583,0.331,21.625,92.451,136.737,328.205,331.357,2.336
960.779,2.754,3.128,0.374,21.657,92.777,132.504,339.737,331.731,2.339
960.829,2.314,2.731,0.417,21.637,93.037,129.133,339.746,330.822,2.341
960.879,2.164,2.738,0.574,21.585,93.135,125.766,344.444,328.258,2.343
960.929,2.345,3.09,0.745,21.537,92.712,124.131,344.444,324.733,2.345
960.979,3.001,3.863,0.862,21.51,91.996,121.822,324.045,322.917,2.353
961.029,3.808,4.812,1.004,21.49,91.638,118.84,324.038,318.379,2.361
961.079,4.31,5.222,0.912,21.457,91.475,115.565,311.218,315.01,2.364
961.129,4.607,5.195,0.588,21.407,91.051,112.583,311.218,314.103,2.37
961.179,4.853,5.21,0.357,21.355,90.336,110.178,309.936,314.049,2.372
961.229,4.917,5.221,0.304,21.32,89.717,109.312,309.936,314.156,2.369
961.279,4.857,5.422,0.565,21.309,89.196,108.927,303.209,313.782,2.36
961.329,4.662,5.568,0.906,21.323,88.675,109.215,303.204,314.263,2.352
961.379,4.373,5.327,0.954,21.352,88.382,108.831,299.68,315.385,2.351
961.429,4.439,5.447,1.008,21.379,88.252,109.793,299.68,316.186,2.353
961.479,4.539,5.714,1.175,21.399,88.285,110.851,307.156,318.269,2.347
961.529,4.181,5.375,1.194,21.416,88.74,111.813,307.158,319.23,2.341
961.579,3.588,4.69,1.102,21.414,89.392,113.065,323.718,321.688,2.334
961.629,3.236,4.013,0.777,21.422,89.847,114.605,323.721,322.436,2.325
961.679,3.075,3.494,0.419,21.48,90.108,117.298,343.268,324.145,2.328
961.729,2.755,3.31,0.555,21.56,90.368,119.126,343.269,324.519,2.335
961.779,2.683,3.423,0.74,21.627,90.693,120.954,348.288,323.612,2.331
961.829,2.981,3.841,0.86,21.654,90.661,120.762,348.282,322.488,2.321
961.879,3.771,4.94,1.169,21.639,90.042,119.993,327.137,319.177,2.309
961.929,4.86,6.219,1.359,21.618,89.359,119.031,327.137,317.468,2.3
961.979,5.201,6.611,1.41,21.607,89.099,118.165,304.494,315.545,2.295
962.029,5.122,6.548,1.426,21.587,88.773,116.722,304.487,315.919,2.294
962.079,5.097,6.516,1.419,21.537,87.698,114.987,301.389,319.659,2.282
962.129,5.083,6.506,1.423,21.469,86.364,110.754,301.39,322.063,2.252
962.179,5.439,6.918,1.479,21.39,85.193,106.137,307.906,326.442,2.209
962.229,5.761,7.379,1.618,21.261,84.021,100.461,307.906,327.137,2.163
962.279,5.588,7.547,1.959,21.071,82.654,96.901,330.756,329.539,2.127
962.329,5.598,8.075,2.477,20.857,81.025,94.589,330.777,331.465,2.099
962.379,6.312,9.184,2.872,20.694,79.528,92.953,350.534,334.99,2.083
962.429,7.108,10.128,3.02,20.663,78.194,91.222,350.534,338.194,2.081
962.479,7.277,10.328,3.051,20.719,76.99,90.548,350.855,340.17,2.088
962.529,7.005,10.042,3.037,20.758,76.176,89.49,350.855,344.175,2.099
962.579,6.755,9.716,2.961,20.753,75.59,89.008,346.902,347.49,2.113
962.629,6.57,9.448,2.878,20.729,75.036,89.105,346.901,348.397,2.118
962.679,6.457,9.205,2.748,20.703,74.581,90.355,340.706,348.558,2.127
962.729,6.492,9.041,2.549,20.686,74.255,91.414,340.705,347.543,2.14
962.779,6.546,9.08,2.534,20.669,73.865,91.222,336.22,346.368,2.157
962.829,6.355,8.933,2.578,20.646,73.344,90.548,336.218,347.009,2.175
962.879,5.841,8.406,2.565,20.638,72.921,90.163,337.073,347.222,2.177
962.929,5.407,8.078,2.671,20.644,72.53,89.778,337.073,346.101,2.163
962.979,5.511,8.432,2.921,20.667,72.172,89.586,342.306,345.086,2.144
963.029,5.879,9.233,3.354,20.72,71.977,90.163,342.308,344.925,2.133
963.079,6.132,9.621,3.489,20.791,71.846,91.51,340.064,345.032,2.128
963.129,6.325,9.496,3.171,20.857,71.651,91.799,340.063,344.497,2.126
963.179,6.429,9.34,2.911,20.904,71.521,91.029,335.791,342.415,2.129
963.229,6.397,9.191,2.794,20.924,71.684,90.933,335.791,341.186,2.133
963.279,6.353,9.039,2.686,20.933,71.814,91.221,331.733,339.744,2.143
963.329,6.372,8.907,2.535,20.943,71.521,91.703,331.732,338.408,2.161
963.379,6.419,8.887,2.468,20.922,71.13,91.703,335.043,337.126,2.188
963.429,6.39,9.034,2.644,20.853,70.968,91.606,335.043,335.363,2.197
963.479,6.318,9.095,2.777,20.792,70.935,91.703,333.654,333.12,2.192
963.529,6.275,8.909,2.634,20.795,71,91.799,333.654,332.159,2.178
963.579,6.143,8.668,2.525,20.872,71.033,93.243,328.633,329.861,2.162
963.629,5.972,8.506,2.534,20.969,70.87,95.167,328.633,328.953,2.15
963.679,5.82,8.292,2.472,21.013,70.642,96.995,332.265,329.487,2.147
963.729,5.802,8.343,2.541,21,70.349,97.284,332.265,330.448,2.146
963.779,6.195,8.888,2.693,20.968,70.024,97.38,339.953,333.065,2.148
963.829,6.756,9.439,2.683,20.93,69.828,97.861,339.957,334.242,2.145
963.879,7.064,9.766,2.702,20.887,69.666,98.342,339.316,334.936,2.148
963.929,7.101,9.857,2.756,20.855,69.568,98.342,339.316,334.989,2.15
963.979,6.992,9.685,2.693,20.853,69.6,98.342,336.326,335.203,2.153
964.029,6.878,9.559,2.681,20.879,69.503,98.246,336.325,335.31,2.158
964.079,6.902,9.674,2.772,20.894,69.112,98.535,339.637,335.631,2.163
964.129,7.11,9.904,2.794,20.865,68.656,98.631,339.638,336.806,2.163
964.179,7.546,10.349,2.803,20.787,68.396,99.785,344.017,337.553,2.153
964.229,7.994,10.958,2.964,20.707,68.201,101.036,344.017,340.597,2.132
964.279,8.055,11.239,3.184,20.681,67.843,102.19,342.736,343.054,2.114
964.329,7.876,11.307,3.431,20.698,67.485,102.961,342.735,343.43,2.102
964.379,7.809,11.331,3.522,20.72,67.289,102.287,342.521,344.819,2.101
964.429,7.789,11.183,3.394,20.726,67.192,101.325,342.521,345.673,2.101
964.479,7.903,11.294,3.391,20.719,66.964,99.882,347.968,348.236,2.096
964.529,8.259,11.744,3.485,20.716,66.508,97.67,347.97,349.305,2.089
964.579,8.38,12.047,3.667,20.715,66.215,95.069,354.701,351.817,2.082
964.629,8.219,12.089,3.87,20.707,66.117,92.761,354.701,352.992,2.071
964.679,8.25,12.084,3.834,20.707,65.759,90.74,354.274,354.861,2.058
964.729,8.352,12.1,3.748,20.726,65.402,88.72,354.274,355.662,2.041
964.779,8.324,12.052,3.728,20.765,65.369,87.181,354.273,356.517,2.026
964.829,8.374,11.993,3.619,20.806,65.173,86.795,354.274,357.051,2.011
964.879,8.469,12.085,3.616,20.835,64.783,87.276,356.303,356.838,2.002
964.929,8.496,12.197,3.701,20.848,64.523,87.95,356.303,356.891,2.004
964.979,8.557,12.231,3.674,20.858,64.425,89.297,355.663,357.051,2.008
965.029,8.645,12.162,3.517,20.88,64.392,89.97,355.662,356.517,2.026
965.079,8.547,11.968,3.421,20.906,64.425,90.645,351.923,355.876,2.05
965.129,8.092,11.601,3.509,20.908,64.718,91.703,351.923,355.395,2.08
965.179,7.698,11.156,3.458,20.864,65.043,93.242,351.175,354.808,2.108
965.229,7.729,11.114,3.385,20.788,65.336,94.108,351.175,353.953,2.123
965.279,7.896,11.302,3.406,20.709,65.629,95.166,345.836,351.177,2.13
965.329,7.946,11.242,3.296,20.65,65.727,95.456,345.831,349.892,2.128
965.379,7.78,10.971,3.191,20.62,65.727,96.61,340.705,348.184,2.138
965.429,7.49,10.781,3.291,20.605,65.89,98.438,340.705,347.436,2.15
965.479,7.33,10.596,3.266,20.6,66.378,101.324,334.404,346.047,2.165
965.529,7.224,10.391,3.167,20.601,66.898,102.96,334.402,345.513,2.17
965.579,7.144,10.505,3.361,20.604,67.159,105.175,331.197,343.91,2.164
965.629,7.315,10.651,3.336,20.617,67.257,107.676,331.197,343.162,2.156
965.679,7.526,10.659,3.133,20.647,67.354,109.793,334.081,341.827,2.144
965.729,7.689,10.899,3.21,20.682,67.42,111.14,334.081,340.011,2.135
965.779,8.098,11.326,3.228,20.716,67.387,112.294,338.139,339.637,2.128
965.829,8.507,11.599,3.092,20.743,67.322,112.968,338.141,338.781,2.119
965.879,8.444,11.56,3.116,20.755,67.387,113.257,337.927,337.286,2.11
965.929,8.078,11.381,3.303,20.768,67.68,113.257,337.927,336.806,2.113
965.979,7.888,11.3,3.412,20.796,67.81,113.93,336.112,336.859,2.124
966.029,8.069,11.4,3.331,20.835,67.713,115.277,336.111,336.859,2.135
966.079,8.385,11.579,3.194,20.89,67.68,117.684,333.974,337.073,2.135
966.129,8.499,11.573,3.074,20.935,67.582,120.186,333.974,337.233,2.126
966.179,8.232,11.289,3.057,20.942,67.452,122.013,333.44,337.66,2.115
966.229,7.773,10.872,3.099,20.937,67.42,122.206,333.44,337.874,2.101
966.279,7.672,10.764,3.092,20.933,67.42,121.533,332.479,338.248,2.095
966.329,7.896,11.135,3.239,20.924,67.354,122.014,332.479,338.248,2.098
966.379,7.953,11.348,3.395,20.916,67.224,122.398,332.799,338.408,2.099
966.429,7.858,11.298,3.44,20.903,67.192,122.302,332.799,338.835,2.104
966.479,7.99,11.619,3.629,20.882,67.062,120.859,337.819,340.171,2.096
966.529,8.462,12.268,3.806,20.861,66.606,118.839,337.821,341.239,2.083
966.579,9.011,12.693,3.682,20.848,66.28,117.395,337.714,341.774,2.077
966.629,9.221,12.711,3.49,20.846,66.313,117.588,337.714,342.041,2.081
966.679,8.678,12.371,3.693,20.849,66.508,120.762,339.423,342.201,2.095
966.729,8.011,11.849,3.838,20.849,66.573,122.975,339.423,342.788,2.113
966.779,8.108,11.633,3.525,20.84,66.443,126.438,345.616,344.871,2.127
966.829,8.316,11.608,3.292,20.835,66.41,128.269,345.62,345.246,2.131
966.879,7.974,10.999,3.025,20.848,66.345,130.578,347.009,345.032,2.131
966.929,7.293,9.633,2.34,20.865,66.215,132.406,347.009,344.979,2.132
