DEPT    .M    ,RMG     .none ,RMN     .none ,RMN-RMG,CAL     .none ,SP      .none,GR      .none ,HAC     .none,BHC     .none,DEN     .none
1120.019,7.798,9.141,1.343,22.238,79.007,98.381,329.595,315.866,2.27
1120.069,9.83,10.788,0.958,22.239,78.938,97.108,332.689,317.199,2.252
1120.119,10.906,11.093,0.187,22.265,79.146,96.616,330.022,315.919,2.243
1120.1691,9.846,9.285,-0.561,22.303,79.285,95.34,322.112,310.895,2.242
1120.219,7.153,7.009,-0.144,22.347,79.077,93.773,318.271,307.854,2.249
1120.269,5.604,6.532,0.928,22.381,78.382,92.104,318.806,307.586,2.258
1120.319,7.53,8.847,1.317,22.377,77.341,91.614,325.527,308.493,2.268
1120.369,11.382,12.081,0.699,22.331,76.437,91.81,331.517,310.096,2.274
1120.4191,12.353,12.938,0.585,22.272,75.95,91.418,331.186,309.129,2.27
1120.469,10.114,11.927,1.813,22.253,75.742,91.418,319.771,303.209,2.271
1120.519,8.923,11.512,2.589,22.285,75.673,90.731,308.539,299.197,2.273
1120.569,10.044,12.164,2.12,22.319,75.812,89.947,289.443,294.716,2.284
1120.619,11.008,12.408,1.4,22.309,76.229,89.848,287.5,293.91,2.296
1120.6691,10.438,11.011,0.573,22.268,76.854,90.045,297.548,291.986,2.318
1120.719,8.899,9.13,0.231,22.246,77.548,91.123,302.988,290.492,2.345
1120.769,7.967,8.772,0.805,22.271,78.313,90.829,310.364,290.064,2.379
1120.819,9.638,9.793,0.155,22.325,79.145,91.319,311.751,289.157,2.416
1120.869,10.516,9.791,-0.725,22.369,79.98,90.927,311.218,283.601,2.43
1120.9191,8.412,9.068,0.656,22.398,80.744,90.731,305.1,274.782,2.439
1120.969,9.484,11.197,1.713,22.422,81.369,91.025,273.522,269.608,2.438
1121.019,15.629,15.227,-0.402,22.433,81.925,92.203,234.077,266.349,2.444
1121.069,17.726,15.366,-2.36,22.406,82.48,94.456,223.302,273.977,2.472
1121.119,12.463,11.157,-1.306,22.336,82.897,96.42,231.516,280.181,2.495
1121.1691,7.793,7.693,-0.1,22.262,83.106,98.383,255.99,287.982,2.505
1121.219,5.984,6.497,0.513,22.219,83.314,99.362,263.671,289.369,2.509
1121.269,4.947,5.906,0.959,22.206,83.662,99.853,269.339,289.957,2.508
1121.319,4.88,5.68,0.8,22.199,84.008,100.147,271.899,289.53,2.505
1121.369,5.112,5.738,0.626,22.191,84.078,101.226,281.089,286.966,2.496
1121.4191,5.147,5.639,0.492,22.2,84.009,102.797,285.797,284.666,2.488
1121.469,5.369,5.989,0.62,22.23,84.078,104.364,292.624,281.519,2.48
1121.519,6.659,6.785,0.126,22.261,84.078,106.033,294.017,280.931,2.466
1121.569,7.902,7.25,-0.652,22.277,83.87,107.11,294.124,285.679,2.447
1121.619,7.448,7.037,-0.411,22.275,83.662,108.092,295.085,290.705,2.417
1121.6691,6.663,6.257,-0.406,22.252,83.523,109.271,294.444,299.631,2.397
1121.719,6.142,5.69,-0.452,22.229,83.523,110.544,293.804,304.751,2.386
1121.769,5.687,5.446,-0.241,22.214,83.87,112.801,291.666,305.983,2.387
1121.819,5.553,5.046,-0.507,22.21,84.217,114.466,290.066,305.663,2.386
1121.869,4.936,4.454,-0.482,22.237,84.217,113.978,293.803,306.944,2.382
1121.9191,3.839,4,0.161,22.295,84.148,111.326,311.654,306.623,2.377
1121.969,3.28,3.968,0.688,22.336,83.939,107.604,321.042,305.289,2.368
1122.019,3.466,4.444,0.978,22.33,83.522,104.168,328.843,304.916,2.353
1122.069,4.206,5.396,1.19,22.285,83.106,101.425,321.055,308.383,2.342
1122.119,5.746,6.66,0.914,22.227,82.55,99.461,317.949,312.072,2.333
1122.1691,7.586,7.933,0.347,22.211,81.924,98.381,318.804,320.462,2.318
1122.219,8.508,8.374,-0.134,22.243,81.439,97.107,319.017,323.129,2.305
1122.269,7.774,7.849,0.075,22.279,81.022,95.635,317.734,322.969,2.289
1122.319,7.02,7.664,0.644,22.291,80.605,95.341,315.067,320.676,2.276
1122.369,7.746,8.156,0.41,22.293,80.327,95.93,309.616,317.094,2.265
1122.4191,7.996,8.419,0.423,22.307,80.118,96.812,308.228,316.506,2.264
1122.469,7.767,8.564,0.797,22.312,79.633,96.812,309.935,316.506,2.266
1122.519,8.17,9.114,0.944,22.297,78.938,96.812,313.144,317.202,2.271
1122.569,9.047,9.709,0.662,22.264,78.383,96.029,320.185,319.069,2.27
1122.619,9.589,9.591,0.002,22.232,78.104,94.36,320.94,321.901,2.267
1122.6691,8.424,8.736,0.312,22.229,77.965,91.906,320.303,323.505,2.259
1122.719,7.373,8.322,0.949,22.233,77.757,89.849,324.57,324.252,2.254
1122.769,7.696,8.901,1.205,22.217,77.548,88.082,330.129,326.87,2.246
1122.819,8.906,10.004,1.098,22.188,77.34,86.515,332.903,327.67,2.233
1122.869,10.102,10.668,0.566,22.169,77.062,84.748,335.149,328.098,2.223
1122.9191,9.727,10.422,0.695,22.183,76.993,83.963,335.471,328.206,2.216
1122.969,9.251,10.715,1.464,22.215,77.201,83.865,336.111,328.686,2.212
1123.019,10.841,12.558,1.717,22.241,77.479,84.258,337.072,328.311,2.209
1123.069,12.516,13.817,1.301,22.258,77.895,85.531,334.191,325.591,2.211
1123.119,11.738,12.305,0.567,22.286,78.729,87.494,331.517,323.932,2.22
1123.1691,9.366,9.601,0.235,22.325,79.772,89.458,323.288,322.97,2.235
1123.219,7.598,7.867,0.269,22.36,80.535,91.416,320.408,323.237,2.253
1123.269,7.061,7.064,0.003,22.383,81.091,94.46,317.522,325.213,2.269
1123.319,6.69,6.573,-0.117,22.398,81.646,97.496,317.948,322.599,2.285
1123.369,6.416,6.395,-0.021,22.423,82.133,98.97,318.269,320.46,2.307
1123.4191,6.433,6.507,0.074,22.457,82.481,100.05,320.728,316.237,2.329
1123.469,6.364,6.389,0.025,22.478,82.689,101.03,322.755,313.41,2.35
1123.519,6.332,6.28,-0.052,22.498,82.828,102.403,326.386,311.108,2.359
1123.569,6.09,6.582,0.492,22.523,82.967,102.599,320.199,303.267,2.366
1123.619,6.334,7.335,1.001,22.545,83.036,103.09,310.898,297.917,2.366
1123.6691,9.957,9.036,-0.921,22.533,83.036,101.912,284.712,286.481,2.367
1123.719,13.242,9.829,-3.413,22.479,83.175,100.442,273.404,281.68,2.372
1123.769,11.623,9.026,-2.597,22.431,83.384,100.246,261.003,275.213,2.383
1123.819,9.848,9.159,-0.689,22.392,83.453,102.009,258.55,273.239,2.404
1123.869,9.922,9.483,-0.439,22.364,83.523,104.757,258.013,270.299,2.432
1123.9191,10.148,9.193,-0.955,22.364,83.522,105.934,258.762,269.229,2.461
1123.969,9.274,8.699,-0.575,22.38,83.453,105.837,260.469,266.775,2.48
1124.019,8.9,8.862,-0.038,22.405,83.523,105.739,261.645,264.637,2.487
1124.069,10.148,9.836,-0.312,22.432,83.661,106.326,260.151,264.85,2.484
1124.119,10.36,9.667,-0.693,22.442,83.731,108.288,255.449,265.812,2.474
1124.1691,10.142,8.959,-1.183,22.434,83.731,108.484,257.275,267.207,2.455
1124.219,9.052,7.969,-1.083,22.425,83.662,107.21,269.01,274.035,2.435
1124.269,7.145,6.248,-0.897,22.427,83.662,105.541,284.725,283.228,2.424
1124.319,6.848,5.699,-1.149,22.419,83.939,103.778,290.806,286.108,2.417
1124.369,6.971,6.18,-0.791,22.375,84.287,103.58,297.435,290.972,2.416
1124.4191,6.249,5.839,-0.41,22.313,84.565,103.581,301.823,293.594,2.404
1124.469,5.329,4.956,-0.373,22.275,84.703,103.973,309.397,298.715,2.397
1124.519,4.883,4.721,-0.162,22.268,84.773,105.347,311.752,300.749,2.388
1124.569,5.447,5.388,-0.059,22.263,84.842,107.698,312.072,303.629,2.381
1124.619,6.36,6.152,-0.208,22.241,84.773,114.271,310.257,304.701,2.377
1124.6691,6.555,6.4,-0.155,22.213,84.773,121.438,307.37,306.892,2.375
1124.719,6.435,6.094,-0.341,22.183,84.912,128.098,305.343,308.012,2.376
1124.769,5.985,5.266,-0.719,22.168,85.12,135.659,304.274,311.967,2.377
1124.819,4.967,4.382,-0.585,22.163,85.328,144.18,305.447,314.687,2.376
1124.869,4.183,3.857,-0.326,22.151,85.398,154.193,312.713,320.299,2.376
1124.9191,3.899,3.791,-0.108,22.135,85.468,165.286,317.63,323.237,2.377
1124.969,4.248,4.148,-0.1,22.128,85.468,174.59,319.123,323.184,2.381
1125.019,4.615,4.334,-0.281,22.137,85.259,184.995,319.124,321.901,2.385
1125.069,4.179,4.227,0.048,22.16,85.051,190.97,319.551,320.728,2.389
1125.119,4.466,4.486,0.02,22.18,85.051,194.605,319.338,320.62,2.39
1125.1691,5.62,4.906,-0.714,22.173,85.19,196.96,311.321,321.634,2.393
1125.219,5.432,4.8,-0.632,22.13,85.259,197.156,306.84,321.368,2.396
1125.269,4.632,4.358,-0.274,22.072,85.259,195.879,307.907,322.116,2.401
1125.319,4.735,4.274,-0.461,22.04,85.259,192.549,311.535,322.756,2.403
1125.369,4.701,4.264,-0.437,22.059,85.259,188.623,317.948,324.305,2.403
1125.4191,3.957,3.855,-0.102,22.122,85.19,184.991,319.443,324.894,2.404
1125.469,4.516,4.062,-0.454,22.186,85.19,182.934,317.309,326.121,2.404
1125.519,5.946,4.806,-1.14,22.224,85.398,181.756,313.566,327.245,2.406
1125.569,6.317,4.634,-1.683,22.239,85.606,181.462,308.766,330.339,2.411
1125.619,6.175,3.997,-2.178,22.241,85.815,181.658,307.586,331.998,2.419
1125.6691,4.887,3.465,-1.422,22.243,86.093,182.738,315.824,337.666,2.426
1125.719,3.3,2.838,-0.462,22.251,86.301,183.913,329.693,343.853,2.427
1125.769,2.808,2.453,-0.355,22.261,86.371,184.012,364.324,354.808,2.424
1125.819,2.702,2.356,-0.346,22.264,86.44,182.934,384.38,354.488,2.422
1125.869,2.604,2.284,-0.32,22.258,86.579,181.07,386.111,349.68,2.425
1125.9191,2.474,2.218,-0.256,22.251,86.509,178.42,382.043,348.662,2.43
1125.969,2.861,2.503,-0.358,22.255,86.301,176.657,372.335,346.155,2.439
1126.019,3.481,3.009,-0.472,22.283,86.232,174.987,368.695,344.016,2.445
1126.069,3.507,3.167,-0.34,22.336,86.162,172.441,365.708,340.549,2.448
1126.119,3.323,3.448,0.125,22.389,85.954,169.79,360.043,337.607,2.453
1126.1691,10.443,6.289,-4.154,22.4,85.606,166.353,330.323,327.614,2.458
1126.219,19.157,9.451,-9.706,22.366,85.19,162.435,309.521,323.934,2.464
1126.269,13.465,7.623,-5.842,22.304,84.634,158.311,287.075,321.314,2.467
1126.319,4.53,4.442,-0.088,22.256,84.009,153.12,292.729,321.314,2.465
1126.369,4.966,5.302,0.336,22.269,83.523,148.015,305.02,316.293,2.465
1126.4191,9.279,8.902,-0.377,22.327,82.966,142.123,303.192,311.853,2.456
1126.469,11.464,11.438,-0.026,22.375,82.411,135.071,289.004,304.652,2.442
1126.519,11.887,12.175,0.288,22.398,82.133,124.862,284.082,302.244,2.412
1126.569,12.8,12.994,0.194,22.408,81.994,116.145,284.828,302.297,2.383
1126.619,12.608,12.673,0.065,22.42,81.925,108.878,290.491,302.03,2.359
1126.6691,10.346,10.341,-0.005,22.445,81.786,104.755,300.859,304.115,2.343
1126.719,7.932,8.558,0.626,22.465,81.508,102.209,305.233,306.142,2.323
1126.769,7.913,8.675,0.762,22.471,81.022,101.226,311.86,310.844,2.286
1126.819,9.378,9.278,-0.1,22.466,80.467,100.344,315.274,311.858,2.274
1126.869,9.401,9.069,-0.332,22.439,80.327,99.265,321.367,305.182,2.263
1126.9191,8.545,8.68,0.135,22.392,80.049,97.891,322.756,301.12,2.254
1126.969,8.178,8.635,0.457,22.347,79.355,97.499,322.009,298.613,2.252
1127.019,8.504,9.12,0.616,22.308,78.799,98.088,322.437,300.322,2.254
1127.069,9.486,10.064,0.578,22.262,78.521,98.186,324.57,305.176,2.26
1127.119,10.15,10.689,0.539,22.21,78.521,99.068,325.961,308.066,2.264
1127.1691,10.412,10.71,0.298,22.165,78.73,97.989,325.849,311.056,2.275
1127.219,9.692,9.737,0.045,22.154,79.076,97.205,319.128,309.082,2.283
1127.269,7.837,8.292,0.455,22.17,79.007,97.205,315.491,309.779,2.294
1127.319,7.472,8.831,1.359,22.181,78.244,97.597,315.065,317.353,2.288
1127.369,10.177,12.288,2.111,22.174,77.618,97.401,319.017,321.047,2.281
1127.4191,13.159,15.716,2.557,22.152,77.479,97.598,329.597,324.624,2.271
1127.469,14.066,16.758,2.692,22.138,77.757,98.773,333.118,322.277,2.263
1127.519,14.137,15.825,1.688,22.14,78.591,100.835,330.231,321.314,2.262
1127.569,12.815,13.011,0.196,22.163,79.701,102.304,320.416,321.528,2.267
1127.619,9.54,9.404,-0.136,22.203,80.605,103.384,316.24,321.047,2.288
1127.6691,7.081,7.168,0.087,22.248,81.231,103.58,313.355,320.299,2.31
1127.719,6.025,6.219,0.194,22.299,81.786,102.992,314.102,319.925,2.345
1127.769,5.244,5.438,0.194,22.349,82.064,102.992,316.025,316.826,2.37
1127.819,5.227,4.998,-0.229,22.394,82.133,103.874,315.492,314.959,2.382
1127.869,5.516,5.08,-0.436,22.44,82.342,104.757,309.936,309.082,2.38
1127.9191,5.602,5.768,0.166,22.476,82.411,104.756,305.223,304.8,2.375
1127.969,6.271,6.877,0.606,22.488,82.272,103.091,292.102,295.892,2.376
1128.019,6.974,7.32,0.346,22.475,82.272,100.539,287.82,292.787,2.374
1128.069,6.873,6.819,-0.054,22.453,82.272,99.756,287.714,289.907,2.376
1128.119,6.277,6.26,-0.017,22.432,82.203,99.363,290.705,287.874,2.378
1128.1691,6.15,6.801,0.651,22.391,82.203,100.344,290.377,285.306,2.388
1128.219,8.486,8.518,0.032,22.323,82.203,100.638,282.27,281.573,2.399
1128.269,11.135,9.466,-1.669,22.248,82.272,100.539,265.062,279.166,2.408
1128.319,9.814,8.432,-1.382,22.191,82.342,99.56,260.048,278.58,2.411
1128.369,6.936,6.862,-0.074,22.177,82.411,98.48,268.696,277.297,2.408
1128.4191,5.525,5.875,0.35,22.186,82.411,97.597,277.683,275.155,2.407
1128.469,5.178,5.48,0.302,22.193,82.203,97.793,290.698,269.768,2.405
1128.519,5.268,5.441,0.173,22.188,81.855,96.812,291.45,266.932,2.405
1128.569,5.348,5.582,0.234,22.169,81.37,95.735,283.129,261.384,2.402
1128.619,5.372,6.038,0.666,22.148,80.674,93.674,280.235,259.936,2.403
1128.6691,5.57,6.817,1.247,22.142,79.701,93.576,273.177,257.958,2.406
1128.719,6.738,8.576,1.838,22.15,78.591,93.674,265.069,256.731,2.41
1128.769,9.357,11.701,2.344,22.152,77.479,93.968,243.693,257.213,2.406
1128.819,11.794,14.27,2.476,22.118,76.507,93.282,234.412,259.613,2.397
1128.869,12.316,14.417,2.101,22.045,75.881,93.281,233.761,266.452,2.385
1128.9191,11.726,12.995,1.269,21.984,75.464,93.282,252.895,269.604,2.37
1128.969,10.474,11.112,0.638,21.977,74.978,93.967,264.63,269.178,2.352
1129.019,8.515,9.36,0.845,22.026,74.353,94.066,284.298,269.926,2.329
1129.069,7.327,8.943,1.616,22.093,73.659,94.164,292.406,272.166,2.309
1129.119,8.314,10.081,1.767,22.117,72.894,92.104,304.486,277.136,2.293
1129.1691,9.853,11.144,1.291,22.093,72.199,90.141,305.979,277.242,2.286
1129.219,9.524,11.055,1.531,22.063,71.991,88.966,301.285,275.428,2.288
1129.269,9.349,11.657,2.308,22.058,72.2,88.965,282.367,273.826,2.301
1129.319,11.263,13.754,2.491,22.091,72.477,88.573,270.846,276.44,2.32
1129.369,12.216,14.249,2.033,22.14,73.033,89.162,260.044,287.285,2.341
1129.4191,10.774,12.124,1.35,22.178,74.216,89.653,263.905,292.579,2.369
1129.469,9.257,9.931,0.674,22.214,75.95,90.828,281.827,297.059,2.396
1129.519,7.971,8.352,0.381,22.261,77.827,92.105,289.639,296.419,2.417
1129.569,6.93,7.13,0.2,22.305,79.422,93.966,296.254,292.792,2.433
1129.619,6.479,6.492,0.013,22.329,80.535,96.126,298.931,292.468,2.439
1129.6691,5.84,6.047,0.207,22.329,81.091,96.911,301.605,294.392,2.429
1129.719,5.534,5.881,0.347,22.31,81.299,97.205,304.058,295.833,2.416
1129.769,5.946,6.216,0.27,22.312,81.508,97.107,306.411,297.224,2.396
1129.819,6.296,6.568,0.272,22.347,81.786,97.205,309.078,301.705,2.371
1129.869,6.535,6.591,0.056,22.386,81.994,97.597,310.256,312.659,2.351
1129.9191,6.579,6.417,-0.162,22.4,81.925,98.678,310.47,316.455,2.335
1129.969,6.218,6.247,0.029,22.381,81.578,100.441,310.684,318.535,2.329
1130.019,5.847,6.132,0.285,22.341,81.369,102.502,309.187,316.932,2.325
1130.069,5.795,6.235,0.44,22.292,81.438,104.265,306.84,313.252,2.33
1130.119,6.339,6.539,0.2,22.258,81.508,105.444,305.663,312.714,2.337
1130.1691,6.366,6.386,0.02,22.248,81.439,106.622,302.35,312.233,2.342
1130.219,5.575,6.088,0.513,22.249,81.439,107.405,302.244,312.286,2.348
1130.269,5.815,6.602,0.787,22.266,81.647,107.896,303.739,313.515,2.355
1130.319,6.923,7.161,0.238,22.286,82.063,108.386,303.953,313.888,2.369
1130.369,7.121,6.745,-0.376,22.307,82.758,109.073,300.535,316.56,2.381
1130.4191,5.992,5.686,-0.306,22.332,83.523,109.858,299.794,319.611,2.393
1130.469,4.532,4.637,0.105,22.353,84.078,110.152,308.008,326.332,2.41
1130.519,3.551,4.038,0.487,22.361,84.356,110.447,326.605,329.861,2.419
1130.569,3.291,3.951,0.66,22.354,84.148,110.838,333.54,328.794,2.418
1130.619,3.401,4.028,0.627,22.331,83.245,110.643,337.393,324.253,2.402
1130.6691,3.399,4.214,0.815,22.302,81.713,110.152,328.949,318.748,2.378
1130.719,3.699,4.848,1.149,22.248,77.551,109.27,324.789,316.668,2.352
1130.769,5.013,6.232,1.219,22.146,76.159,107.895,319.231,314.743,2.33
1130.819,6.772,7.866,1.094,22.036,75.535,105.839,319.124,314.05,2.314
1130.869,7.824,8.785,0.961,21.956,75.812,104.169,320.513,311.752,2.304
1130.9191,8.172,8.828,0.656,21.916,76.924,102.598,319.331,309.879,2.307
1130.969,8.057,8.356,0.299,21.915,78.312,101.227,311.757,305.505,2.316
1131.019,7.382,7.716,0.334,21.948,79.563,100.147,303.947,302.615,2.338
1131.069,6.959,7.361,0.402,22,80.534,99.755,289.012,297.121,2.362
1131.119,6.983,7.232,0.249,22.067,81.161,99.167,283.975,294.925,2.383
1131.1691,6.758,6.986,0.228,22.141,81.439,98.283,279.486,292.734,2.39
1131.219,6.536,6.865,0.329,22.215,81.508,97.499,278.633,292.041,2.391
1131.269,6.483,7.003,0.52,22.293,81.439,97.695,279.595,291.185,2.386
1131.319,6.621,7.139,0.518,22.36,81.369,98.087,282.049,289.372,2.382
1131.369,6.914,7.117,0.203,22.392,81.23,98.578,283.761,288.408,2.376
1131.4191,6.844,6.925,0.081,22.374,80.674,98.577,286.109,286.911,2.365
1131.469,6.512,6.843,0.331,22.318,79.772,97.696,284.189,285.791,2.356
1131.519,6.61,7.251,0.641,22.256,78.729,95.733,282.265,285.309,2.347
1131.569,7.336,7.98,0.644,22.201,77.55,95.244,282.052,284.296,2.338
1131.619,8.042,8.577,0.535,22.162,76.368,94.262,283.867,284.188,2.323
1131.6691,8.333,9.079,0.746,22.14,75.325,93.672,290.387,282.264,2.31
1131.719,8.622,9.666,1.044,22.128,74.631,92.399,293.481,281.731,2.307
1131.769,9.121,10.195,1.074,22.119,74.562,91.319,299.36,282.426,2.312
1131.819,9.506,10.31,0.804,22.112,74.978,90.242,301.173,283.279,2.325
1131.869,9.292,9.747,0.455,22.111,75.534,89.75,302.991,284.776,2.34
1131.9191,8.659,8.885,0.226,22.118,75.811,89.26,301.384,285.311,2.351
1131.969,8.004,8.212,0.208,22.133,75.395,89.554,295.623,286.324,2.35
1132.019,7.48,7.862,0.382,22.153,74.352,88.181,293.054,286.647,2.336
1132.069,7.321,7.982,0.661,22.18,72.826,87.985,289.64,290.06,2.311
1132.119,7.607,8.793,1.186,22.193,70.949,87.396,290.919,295.619,2.281
1132.1691,8.778,10.572,1.794,22.172,69.281,87.297,294.023,299.044,2.259
1132.219,10.498,12.829,2.331,22.13,68.171,86.318,300.958,305.605,2.232
1132.269,11.797,14.666,2.869,22.096,67.336,84.354,306.305,310.364,2.212
1132.319,12.615,15.58,2.965,22.079,66.435,80.632,308.972,312.231,2.198
1132.369,12.624,15.194,2.57,22.05,65.6,77.882,315.17,315.812,2.192
1132.4191,11.526,14.232,2.706,21.983,64.835,75.724,319.024,317.095,2.181
1132.469,10.967,14.418,3.451,21.895,64.142,75.724,326.705,318.429,2.171
1132.519,11.97,15.693,3.723,21.811,63.794,75.429,328.633,318.804,2.161
1132.569,12.848,16.53,3.682,21.747,63.586,75.429,329.806,320.137,2.156
1132.619,12.746,16.506,3.76,21.714,63.308,75.233,330.235,321.367,2.152
1132.6691,12.505,16.029,3.524,21.721,63.03,75.626,328.417,322.917,2.152
1132.719,12.296,15.045,2.749,21.762,62.891,76.508,326.604,323.023,2.151
1132.769,11.263,13.597,2.334,21.816,62.96,77.686,319.977,322.062,2.153
1132.819,9.993,12.637,2.644,21.866,63.099,79.645,316.67,321.262,2.163
1132.869,10.068,12.656,2.588,21.897,63.169,81.314,312.821,319.712,2.174
1132.9191,10.749,13.124,2.375,21.904,63.099,82.886,312.5,317.894,2.185
1132.969,11.159,13.626,2.467,21.904,63.03,84.649,312.393,316.507,2.192
1133.019,11.582,14.071,2.489,21.913,62.96,85.729,312.607,315.652,2.197
1133.069,11.754,14.254,2.5,21.93,62.891,87.1,313.461,317.413,2.196
1133.119,11.584,14.223,2.639,21.944,63.03,87.984,312.714,318.002,2.193
1133.1691,11.526,14.165,2.639,21.946,63.238,89.654,309.828,317.093,2.19
1133.219,11.745,13.805,2.06,21.934,63.238,91.417,308.868,316.026,2.188
1133.269,11.308,12.805,1.497,21.923,63.099,91.418,304.487,314.583,2.193
1133.319,10.159,11.908,1.749,21.921,62.961,91.418,302.993,314.263,2.2
1133.369,10,12.269,2.269,21.928,62.613,90.044,305.983,315.011,2.207
1133.4191,10.777,13.291,2.514,21.942,62.266,87.982,308.122,315.224,2.21
1133.469,11.067,13.713,2.646,21.956,62.196,85.632,311.109,314.317,2.209
1133.519,10.635,13.304,2.669,21.974,61.988,84.257,310.79,313.782,2.206
1133.569,9.935,12.607,2.672,22.001,61.641,83.473,308.549,312.822,2.197
1133.619,9.748,12.607,2.859,22.023,61.432,82.786,308.761,312.874,2.189
1133.6691,10.398,13.238,2.84,22.029,61.154,81.609,313.038,313.729,2.177
1133.719,10.82,13.548,2.728,22.014,60.807,82.001,316.878,314.423,2.165
1133.769,10.618,13.192,2.574,21.984,60.598,82.002,316.987,314.103,2.156
1133.819,10.306,12.498,2.192,21.944,60.39,83.079,315.386,315.17,2.148
1133.869,9.925,12.168,2.243,21.892,60.112,83.571,315.812,319.604,2.145
1133.9191,10.003,12.733,2.73,21.831,59.765,83.08,316.775,321.316,2.139
1133.969,10.604,13.789,3.185,21.774,59.418,82.492,318.589,323.717,2.136
1134.019,11.024,14.503,3.479,21.743,59.209,81.51,319.126,324.52,2.132
1134.069,11.193,14.773,3.58,21.741,59.07,79.747,323.073,326.44,2.127
1134.119,11.296,14.796,3.5,21.747,58.931,77.097,324.893,327.404,2.123
1134.1691,11.361,14.711,3.35,21.756,58.862,74.25,328.313,328.846,2.122
1134.219,11.403,14.709,3.306,21.782,58.792,71.998,329.807,329.166,2.125
1134.269,11.329,14.731,3.402,21.817,58.584,71.211,330.128,329.06,2.13
1134.319,11.22,14.635,3.415,21.829,58.376,70.918,330.021,329.38,2.132
1134.369,11.248,14.485,3.237,21.806,58.376,71.702,330.021,331.196,2.133
1134.4191,11.293,14.209,2.916,21.758,58.445,72.684,328.736,332.105,2.132
1134.469,10.762,13.669,2.907,21.718,58.376,73.663,324.468,332.852,2.129
1134.519,9.975,13.414,3.439,21.704,58.376,75.528,325.215,332.799,2.125
1134.569,10.042,13.626,3.584,21.711,58.514,77.977,327.775,332.692,2.123
1134.619,10.354,13.672,3.318,21.728,58.723,80.039,331.944,333.654,2.123
1134.6691,10.136,13.426,3.29,21.74,58.862,80.726,333.225,333.653,2.127
1134.719,9.729,13.1,3.371,21.742,58.862,80.628,331.732,332.533,2.128
1134.769,9.455,12.788,3.333,21.718,59.14,80.334,331.624,329.486,2.13
1134.819,9.35,12.63,3.28,21.679,59.695,80.824,332.264,327.62,2.134
1134.869,9.438,12.583,3.145,21.67,60.182,81.216,329.808,325.107,2.137
1134.9191,9.556,12.45,2.894,21.679,60.599,82.198,327.668,323.716,2.142
1134.969,9.445,12.157,2.712,21.696,60.946,83.374,324.147,321.743,2.146
1135.019,9.229,11.721,2.492,21.722,61.293,84.847,322.755,320.405,2.16
1135.069,9.072,11.217,2.145,21.736,61.848,87.491,319.875,317.204,2.175
1135.119,8.842,10.54,1.698,21.747,62.335,89.75,316.881,316.079,2.194
1135.1691,8.337,9.679,1.342,21.759,62.474,92.597,312.072,314.53,2.214
